area,bbox_x,bbox_y,bbox_width,bbox_height,predicted_iou,point_coords_x,point_coords_y,stability_score,Y
30974,411,0,228,376,0.9865854978561401,570.0,7.5,0.9565660953521729,0
55806,0,40,314,244,0.9833500385284424,50.0,187.5,0.9852098226547241,0
1869,602,423,37,55,0.9813218116760254,630.0,427.5,0.9683505892753601,0
459,361,312,27,28,0.9790129661560059,370.0,337.5,0.9785407781600952,0
2435,0,183,26,107,0.9782333374023438,10.0,202.5,0.9787985682487488,0
42350,71,73,244,229,0.9782028794288635,110.0,82.5,0.9569060206413269,0
360,337,393,22,25,0.974307656288147,350.0,412.5,0.988950252532959,0
86404,0,0,639,376,0.9734328985214233,470.0,82.5,0.9537560939788818,0
3562,130,396,92,69,0.9731991291046143,190.0,442.5,0.9508867859840393,1
430,304,369,22,30,0.9722837209701538,310.0,382.5,0.986143171787262,0
79451,222,68,272,410,0.972030520439148,310.0,172.5,0.976999044418335,0
1497,115,460,105,19,0.9709956049919128,190.0,472.5,0.9626315832138062,0
126,227,47,15,9,0.9707421064376831,230.0,52.5,0.9921259880065918,0
273,385,344,19,27,0.9653691053390503,390.0,367.5,0.989051103591919,0
315,424,232,24,18,0.9640465378761292,430.0,232.5,0.9747633934020996,0
330,287,244,21,23,0.9636076092720032,290.0,247.5,0.9698795080184937,0
7390,614,0,25,376,0.9622957706451416,630.0,307.5,0.9627681374549866,0
445,288,452,23,27,0.9610230922698975,310.0,472.5,0.9668141603469849,0
144,168,295,7,20,0.9588575959205627,170.0,307.5,0.9724137783050537,0
419,388,456,28,23,0.9577889442443848,390.0,472.5,0.9625293016433716,0
154,316,302,17,16,0.9571034908294678,330.0,307.5,0.9870129823684692,0
272,423,378,14,27,0.9554858803749084,430.0,382.5,0.9745454788208008,0
60,107,276,13,5,0.9535335898399353,110.0,277.5,0.9833333492279053,0
469,75,333,56,9,0.9523816704750061,90.0,337.5,0.9707112908363342,0
390,281,292,24,24,0.9518454074859619,290.0,307.5,0.9897959232330322,0
308,354,272,18,30,0.9488542079925537,370.0,292.5,0.9903537034988403,0
278,130,436,21,13,0.9477942585945129,130.0,442.5,0.9649122953414917,1
11436,68,279,155,116,0.9468845129013062,190.0,292.5,0.9501125812530518,0
61,209,427,12,4,0.9458546042442322,210.0,427.5,1.0,0
483,151,296,24,20,0.9426448345184326,170.0,307.5,0.9876543283462524,0
142,381,258,18,14,0.941693127155304,390.0,262.5,0.9655172228813171,0
358,393,392,20,44,0.9416351914405823,410.0,397.5,0.9725274443626404,0
94,122,270,8,10,0.9414070248603821,130.0,277.5,0.9791666865348816,0
2772,178,396,44,66,0.9407462477684021,210.0,412.5,0.9760310053825378,1
769,581,426,31,47,0.9406238198280334,610.0,427.5,0.9717586636543274,0
354,50,0,32,71,0.9373973608016968,70.0,52.5,0.9523809552192688,0
58,186,273,10,5,0.9293710589408875,190.0,277.5,0.9830508232116699,0
70,185,272,12,7,0.9282951354980469,190.0,277.5,0.9718309640884399,0
111,124,383,12,8,0.9257733821868896,130.0,382.5,0.9646017551422119,0
335,275,363,16,26,0.9227952361106873,290.0,382.5,0.9649122953414917,0
38,189,350,2,12,0.9216723442077637,190.0,352.5,1.0,0
5257,256,0,105,85,0.9196025729179382,290.0,82.5,0.9623134136199951,0
199,298,406,12,23,0.91495680809021,310.0,427.5,0.9514563083648682,0
304,495,442,22,13,0.9121402502059937,530.0,442.5,0.9692832827568054,1
166,566,432,8,25,0.8991414904594421,570.0,442.5,0.9880239367485046,0
419,41,201,22,19,0.8844754099845886,50.0,217.5,0.9531615972518921,0
36488,335,224,191,254,1.0567309856414795,410.0,292.5,0.9881929755210876,0
17841,0,268,122,207,1.0329647064208984,30.0,337.5,0.9886338114738464,0
55396,322,107,205,371,1.031647801399231,390.0,247.5,0.9883883595466614,0
12559,0,338,123,138,1.0226714611053467,30.0,397.5,0.9889996647834778,0
5256,342,107,109,115,1.0185151100158691,410.0,157.5,0.9711123704910278,0
1309,4,268,65,39,1.0112168788909912,30.0,292.5,0.9617404341697693,0
14831,511,47,77,302,1.0045191049575806,530.0,202.5,0.9688080549240112,0
2856,186,316,37,79,1.0043467283248901,190.0,322.5,0.9701133370399475,0
2706,545,347,84,37,1.0003700256347656,610.0,352.5,0.9915347695350647,0
2998,322,337,36,141,0.9993389248847961,350.0,382.5,0.9788569808006287,0
936,78,434,34,36,0.9989600777626038,90.0,457.5,0.9798515439033508,0
1515,136,28,67,27,0.9977737069129944,150.0,52.5,0.9810705184936523,0
6483,349,132,87,117,0.9967861771583557,390.0,217.5,0.984224259853363,0
4081,481,372,47,106,0.9935457706451416,490.0,442.5,0.9829601049423218,0
1190,324,44,68,23,0.9925269484519958,370.0,67.5,0.9824120402336121,0
4415,528,378,111,50,0.9920126795768738,530.0,397.5,0.9809331297874451,0
1399,546,47,29,85,0.9916431307792664,550.0,112.5,0.9808781743049622,0
1518,522,448,69,31,0.9892092943191528,550.0,457.5,0.9772283434867859,0
1222,111,281,35,36,0.98662930727005,130.0,307.5,0.9758453965187073,0
3051,2,284,62,75,0.9854772686958313,30.0,322.5,0.9850600957870483,0
2717,6,460,240,19,0.9781452417373657,110.0,472.5,0.9835646748542786,0
2375,111,389,56,75,0.9764964580535889,150.0,397.5,0.9857919216156006,0
694,110,317,37,24,0.9747161269187927,130.0,322.5,0.980028510093689,0
4376,149,315,74,80,0.9738786220550537,190.0,337.5,0.9839293956756592,0
686,71,342,45,16,0.9726439118385315,110.0,352.5,0.9855072498321533,0
2015,124,358,53,105,0.9675393104553223,150.0,367.5,0.9798426628112793,0
914,117,341,54,18,0.9669317007064819,130.0,352.5,0.979347825050354,0
11435,69,279,154,116,0.9667901992797852,210.0,292.5,0.9731578230857849,0
749,42,201,21,35,0.9649597406387329,50.0,232.5,0.982758641242981,0
2597,288,339,53,117,0.9647438526153564,290.0,412.5,0.9839878082275391,0
1731,273,325,49,91,0.9614452123641968,290.0,337.5,0.9867892265319824,0
688,523,448,34,30,0.9606124758720398,550.0,457.5,0.9602272510528564,0
2623,581,423,58,55,0.9590575695037842,610.0,442.5,0.9833648204803467,0
821,81,358,44,33,0.9552296996116638,110.0,367.5,0.973557710647583,0
513,398,291,49,20,0.947607696056366,410.0,292.5,0.9637404680252075,0
1465,111,389,56,30,0.9457561373710632,130.0,412.5,0.9770269989967346,0
2868,69,281,78,39,0.9371527433395386,70.0,307.5,0.9644201397895813,0
1126,308,64,64,25,0.9347779750823975,330.0,82.5,0.9590235352516174,0
551,522,194,10,95,0.9334619641304016,530.0,277.5,0.9573712348937988,0
4270,68,281,79,60,0.9318772554397583,70.0,307.5,0.9759870767593384,0
750,252,266,22,130,0.9166468381881714,270.0,322.5,0.9801061153411865,0
3331,0,0,78,69,0.9111302495002747,50.0,52.5,0.953801155090332,0
5490,361,0,154,90,0.908697247505188,450.0,52.5,0.9501242637634277,0
622,68,319,43,21,0.9082688689231873,90.0,322.5,0.952904224395752,0
1590,69,282,43,38,0.9008238911628723,110.0,307.5,0.9512044191360474,0
1317,69,318,78,23,0.8928976655006409,70.0,337.5,0.9678865075111389,0
34239,0,0,515,91,1.008121371269226,210.0,52.5,0.9503869414329529,0
13693,453,37,115,221,0.9998447299003601,530.0,97.5,0.9710103273391724,0
1868,0,185,18,124,0.9909799695014954,10.0,277.5,0.9686411023139954,0
71303,0,40,400,343,0.9895842671394348,190.0,82.5,0.9514687061309814,0
309,602,0,30,14,0.9894309043884277,610.0,7.5,0.9935483932495117,0
99965,0,0,639,383,0.987972617149353,110.0,202.5,0.9654766321182251,0
2624,0,183,27,126,0.9802855253219604,10.0,262.5,0.976462185382843,0
28455,403,0,236,376,0.9790561199188232,590.0,127.5,0.9666759967803955,0
1858,602,423,37,55,0.9767928123474121,610.0,442.5,0.9692686200141907,0
9885,131,385,194,93,0.9743542671203613,190.0,427.5,0.9612724781036377,1
124,228,47,14,10,0.9673555493354797,230.0,52.5,1.0,0
255,323,323,16,16,0.9654784202575684,330.0,337.5,0.969111979007721,0
250,314,313,23,11,0.9648988246917725,330.0,322.5,0.9801587462425232,0
272,448,392,16,22,0.9626103043556213,450.0,397.5,0.9927007555961609,0
451,416,369,26,21,0.962422788143158,430.0,382.5,0.9867549538612366,0
7240,614,0,25,375,0.9619337916374207,630.0,292.5,0.9627645015716553,0
139,168,295,7,20,0.9561349153518677,170.0,307.5,0.9714285731315613,0
353,440,240,26,17,0.9559305310249329,450.0,247.5,0.9805014133453369,0
482,42,201,21,22,0.9517517685890198,50.0,217.5,0.977412760257721,0
302,526,369,18,18,0.949510395526886,530.0,382.5,0.9703947305679321,0
402,347,431,11,48,0.9432340264320374,350.0,472.5,0.977886974811554,0
479,151,296,23,20,0.9421249628067017,170.0,307.5,0.9896265268325806,0
97,122,270,9,10,0.9417077302932739,130.0,277.5,0.9693877696990967,0
62,107,276,13,5,0.9382190108299255,110.0,277.5,0.9682539701461792,0
466,75,333,57,10,0.9352590441703796,130.0,337.5,0.9640591740608215,0
496,623,423,16,37,0.9334517121315002,630.0,442.5,0.9721115827560425,0
420,308,357,12,34,0.9315727353096008,310.0,367.5,0.9717646837234497,0
1136,71,334,60,24,0.9312783479690552,110.0,337.5,0.965307891368866,0
364,526,350,20,21,0.9254766702651978,530.0,367.5,0.9701896905899048,0
749,581,426,30,47,0.9247599244117737,590.0,457.5,0.9609882831573486,0
66,186,273,10,6,0.9238969683647156,190.0,277.5,0.9850746393203735,0
14235,0,40,78,240,0.9221099615097046,70.0,277.5,0.9764811992645264,0
7014,149,279,74,117,0.9181430339813232,210.0,292.5,0.9591652750968933,0
254,130,436,21,13,0.9136360883712769,150.0,442.5,0.962199330329895,1
251,192,306,29,9,0.9122827053070068,210.0,307.5,0.9609375,0
41,189,349,2,13,0.9064140915870667,190.0,352.5,1.0,0
326,49,0,32,70,0.8964776992797852,70.0,37.5,0.967164158821106,0
483,210,425,46,16,0.8956155776977539,230.0,427.5,0.9612244963645935,1
171,107,270,26,10,0.886104941368103,130.0,277.5,0.9653179049491882,0
148,305,272,25,17,0.8800057172775269,310.0,277.5,0.9605262875556946,0
22222,231,237,156,204,1.0565818548202515,270.0,427.5,0.9879652857780457,0
20216,0,268,154,207,1.026778221130371,10.0,472.5,0.9835615158081055,0
35597,227,170,162,308,1.0251191854476929,270.0,412.5,0.9904109835624695,0
3862,263,170,71,68,1.0100741386413574,270.0,187.5,0.9909840226173401,0
15080,445,37,123,237,1.009037971496582,490.0,142.5,0.9811345338821411,0
2894,186,316,37,79,1.0022348165512085,190.0,337.5,0.9733606576919556,0
1397,545,47,29,85,1.0013759136199951,550.0,112.5,0.9872249960899353,0
2667,0,184,18,152,0.9998852014541626,10.0,307.5,0.9917787909507751,0
1509,136,28,67,27,0.9978994727134705,150.0,52.5,0.9744764566421509,0
2698,545,347,84,37,0.9973490834236145,570.0,352.5,0.9893028140068054,0
10386,414,379,225,99,0.9953850507736206,450.0,397.5,0.983194887638092,0
1194,323,44,69,23,0.9940473437309265,330.0,52.5,0.985049843788147,0
2078,368,310,22,137,0.9874891638755798,370.0,352.5,0.9762470126152039,0
1653,456,369,87,23,0.9872078895568848,530.0,382.5,0.9867629408836365,0
3515,0,183,26,153,0.9864753484725952,10.0,217.5,0.9912156462669373,0
1869,602,423,37,55,0.9825762510299683,610.0,442.5,0.9898720979690552,0
2682,10,460,236,19,0.9792920351028442,170.0,472.5,0.9862861633300781,0
610,68,334,43,20,0.9792789816856384,90.0,352.5,0.9789643883705139,0
707,473,339,58,14,0.9785959124565125,490.0,352.5,0.9901130199432373,0
1545,17,268,66,41,0.9783143997192383,30.0,277.5,0.975780725479126,0
3033,92,389,75,76,0.9741045236587524,150.0,412.5,0.9765777587890625,0
4304,150,316,73,80,0.9734388589859009,190.0,337.5,0.9793103337287903,0
3248,15,267,93,91,0.9722757339477539,70.0,322.5,0.9739077687263489,0
753,42,201,21,35,0.9648117423057556,50.0,232.5,0.9815789461135864,0
3092,389,351,156,31,0.9642518758773804,410.0,367.5,0.9712735414505005,0
637,388,320,45,16,0.9635478258132935,410.0,322.5,0.9797191619873047,0
2099,227,331,31,103,0.9554329514503479,250.0,382.5,0.9672591090202332,0
944,417,409,16,70,0.9526556134223938,430.0,427.5,0.9656607508659363,0
1584,68,70,8,195,0.9493185877799988,70.0,82.5,0.9512646794319153,0
600,68,319,42,23,0.9491623044013977,90.0,322.5,0.9785124063491821,0
2439,456,369,100,75,0.9477967023849487,490.0,442.5,0.9700888991355896,0
1753,126,358,51,105,0.9442422389984131,170.0,367.5,0.9813664555549622,0
1447,531,140,45,38,0.9368362426757812,550.0,157.5,0.9512855410575867,0
882,383,404,33,75,0.9315757751464844,390.0,412.5,0.9775028228759766,0
615,93,427,31,42,0.9236029386520386,110.0,442.5,0.9555555582046509,0
864,457,432,19,46,0.9197818636894226,470.0,457.5,0.9613636136054993,0
1127,390,333,87,17,0.9173926115036011,450.0,337.5,0.9633187651634216,0
3280,0,0,75,66,0.8984020352363586,50.0,52.5,0.9676452875137329,0
655,383,405,33,27,0.8971177935600281,390.0,412.5,0.9508928656578064,0
1099,309,64,63,25,0.8921763896942139,330.0,67.5,0.951024055480957,0
35490,0,0,516,91,1.038528561592102,10.0,37.5,0.9527954459190369,0
5389,269,423,103,56,1.0133110284805298,290.0,457.5,0.9825343489646912,0
19259,457,41,131,307,1.001017689704895,530.0,337.5,0.9628120064735413,0
67526,0,41,405,340,0.9998669028282166,370.0,97.5,0.9566386938095093,0
362,391,344,26,14,0.9924110770225525,410.0,352.5,0.9836512207984924,0
107457,0,0,639,381,0.987202525138855,350.0,127.5,0.9567368030548096,0
39131,403,0,236,376,0.98656165599823,490.0,37.5,0.957298755645752,0
2628,476,448,115,31,0.985589325428009,510.0,457.5,0.9799924492835999,0
324,602,0,30,15,0.9854965806007385,610.0,7.5,0.9907692074775696,0
8993,70,279,153,117,0.9817378520965576,190.0,292.5,0.9631301164627075,0
7434,612,0,27,375,0.9661173224449158,630.0,157.5,0.9598393440246582,0
74,0,337,10,9,0.961671769618988,10.0,337.5,1.0,0
137,168,295,7,20,0.9595043063163757,170.0,307.5,0.9784172773361206,0
123,228,47,14,9,0.9591633081436157,230.0,52.5,0.9837398529052734,0
4849,456,370,134,109,0.9570510387420654,530.0,457.5,0.9538492560386658,0
763,581,426,31,47,0.9528462290763855,610.0,427.5,0.9696586728096008,0
2557,264,394,107,46,0.9504161477088928,350.0,397.5,0.9650672078132629,0
1950,92,389,75,32,0.9491299986839294,110.0,412.5,0.9638916850090027,0
57,107,276,12,5,0.9475492835044861,110.0,277.5,1.0,0
8242,414,378,225,55,0.9463973641395569,490.0,427.5,0.9575421810150146,0
100,122,270,9,10,0.9450887441635132,130.0,277.5,0.9702970385551453,0
2640,581,423,58,55,0.942573070526123,610.0,472.5,0.9749345183372498,0
367,404,320,29,14,0.9412570595741272,410.0,322.5,0.9652406573295593,0
475,151,296,23,20,0.9409705400466919,170.0,307.5,0.9813277721405029,0
491,623,423,16,37,0.9351770281791687,630.0,442.5,0.9758551120758057,0
64,186,273,10,6,0.9304032325744629,190.0,277.5,1.0,0
364,50,0,32,70,0.9277663230895996,70.0,52.5,0.9728997349739075,0
450,251,0,40,83,0.9264729619026184,270.0,37.5,0.9542483687400818,0
13885,0,41,76,233,0.9223090410232544,70.0,172.5,0.9586463570594788,0
86,386,309,7,12,0.9197350144386292,390.0,307.5,0.966292142868042,0
123,418,350,18,6,0.9184467196464539,430.0,352.5,0.9918699264526367,0
120,123,383,13,8,0.9160522818565369,130.0,382.5,1.0,0
291,154,341,17,17,0.9126952290534973,170.0,352.5,0.9629629850387573,0
37,189,350,2,12,0.9119104743003845,190.0,352.5,1.0,0
3294,97,279,125,40,0.9045925140380859,190.0,292.5,0.953580915927887,0
454,243,460,27,19,0.9031524658203125,250.0,472.5,0.9782134890556335,1
